D_Airport Rating,D_Airport On Time Rating,D_Airport Service Rating,A_Airport Rating,A_Airport On Time Rating,A_Airport Service Rating,D_Delay,Duration,A_Delay,C_Rating,C_Market Share,C_Load Factor,C_On Time Performance Rating,D_DewPointC,D_WindGustKmph,D_cloudcover,D_humidity,D_precipMM,D_pressure,D_tempC,D_visibility,D_winddirDegree,D_windspeedKmph,D_Time,A_DewPointC,A_WindGustKmph,A_cloudcover,A_humidity,A_precipMM,A_pressure,A_tempC,A_visibility,A_winddirDegree,A_windspeedKmph,A_Time,day,month,polarity,subjectivity,tweet_volume
7.0,8.5,8.7,7.99,7.3,9.1,25.0,133.0,8.0,7.9,39.7,90.9,87.4,11.0,18.0,81.0,51.0,0.7,1012.0,23.0,9.0,46.0,13.0,6.0,9.0,3.0,18.0,51.0,0.0,1012.0,19.0,10.0,168.0,3.0,8.0,25,2,0.12595238095238093,0.4499206349206349,2
7.0,8.5,8.7,7.99,7.3,9.1,25.0,133.0,8.0,7.9,39.7,90.9,87.4,11.0,18.0,81.0,51.0,0.7,1012.0,23.0,9.0,46.0,13.0,6.0,9.0,3.0,18.0,51.0,0.0,1012.0,19.0,10.0,168.0,3.0,8.0,25,2,0.12595238095238093,0.4499206349206349,2
7.99,7.3,9.1,8.27,7.8,9.0,6.0,107.0,-18.0,7.9,39.7,90.9,87.4,14.0,9.0,8.0,60.0,0.3,1016.0,20.0,10.0,105.0,7.0,5.0,11.0,12.0,0.0,39.0,0.0,1016.0,23.0,10.0,114.0,11.0,6.0,25,2,0.12595238095238093,0.4499206349206349,2
7.99,7.3,9.1,8.27,7.8,9.0,6.0,107.0,-18.0,7.9,39.7,90.9,87.4,14.0,9.0,8.0,60.0,0.3,1016.0,20.0,10.0,105.0,7.0,5.0,11.0,12.0,0.0,39.0,0.0,1016.0,23.0,10.0,114.0,11.0,6.0,25,2,0.12595238095238093,0.4499206349206349,2
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,105.0,-31.0,7.9,39.7,90.9,87.4,12.0,3.0,3.0,59.0,0.0,1011.0,21.0,10.0,144.0,3.0,4.0,6.0,19.0,5.0,27.0,0.0,1011.0,27.0,10.0,287.0,14.0,6.0,25,2,0.12595238095238093,0.4499206349206349,2
7.99,7.3,9.1,8.27,7.8,9.0,-6.0,105.0,-31.0,7.9,39.7,90.9,87.4,12.0,3.0,3.0,59.0,0.0,1011.0,21.0,10.0,144.0,3.0,4.0,6.0,19.0,5.0,27.0,0.0,1011.0,27.0,10.0,287.0,14.0,6.0,25,2,0.12595238095238093,0.4499206349206349,2
7.5,8.6,9.2,7.29,6.2,9.0,1.0,80.0,-24.0,7.9,39.7,90.9,87.4,11.0,13.0,0.0,52.0,0.0,1015.0,20.0,10.0,94.0,11.0,5.0,18.0,9.0,3.0,47.0,0.0,1014.0,28.0,10.0,47.0,8.0,6.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.5,8.6,9.2,7.29,6.2,9.0,1.0,80.0,-24.0,7.9,39.7,90.9,87.4,11.0,13.0,0.0,52.0,0.0,1015.0,20.0,10.0,94.0,11.0,5.0,18.0,9.0,3.0,47.0,0.0,1014.0,28.0,10.0,47.0,8.0,6.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.5,8.6,9.2,7.29,6.2,9.0,13.0,83.0,-24.0,7.9,39.7,90.9,87.4,12.0,13.0,0.0,51.0,0.0,1011.0,23.0,10.0,216.0,10.0,5.0,20.0,15.0,0.0,65.0,0.0,1011.0,27.0,10.0,2.0,13.0,6.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.5,8.6,9.2,7.29,6.2,9.0,13.0,83.0,-24.0,7.9,39.7,90.9,87.4,12.0,13.0,0.0,51.0,0.0,1011.0,23.0,10.0,216.0,10.0,5.0,20.0,15.0,0.0,65.0,0.0,1011.0,27.0,10.0,2.0,13.0,6.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.0,8.5,8.7,7.99,7.3,9.1,12.0,121.0,-17.0,7.9,39.7,90.9,87.4,14.0,4.0,12.0,43.0,0.0,1012.0,27.0,10.0,301.0,3.0,6.0,12.0,15.0,2.0,43.0,0.0,1014.0,23.0,10.0,286.0,13.0,8.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.0,8.5,8.7,7.99,7.3,9.1,12.0,121.0,-17.0,7.9,39.7,90.9,87.4,14.0,4.0,12.0,43.0,0.0,1012.0,27.0,10.0,301.0,3.0,6.0,12.0,15.0,2.0,43.0,0.0,1014.0,23.0,10.0,286.0,13.0,8.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.0,8.5,8.7,7.99,7.3,9.1,9.0,141.0,0.0,7.9,39.7,90.9,87.4,19.0,9.0,80.0,79.0,0.3,1011.0,23.0,10.0,67.0,6.0,6.0,8.0,14.0,73.0,55.0,0.2,1012.0,17.0,9.0,95.0,11.0,8.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.0,8.5,8.7,7.99,7.3,9.1,9.0,141.0,0.0,7.9,39.7,90.9,87.4,19.0,9.0,80.0,79.0,0.3,1011.0,23.0,10.0,67.0,6.0,6.0,8.0,14.0,73.0,55.0,0.2,1012.0,17.0,9.0,95.0,11.0,8.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.99,7.3,9.1,8.27,7.8,9.0,3.0,113.0,-14.0,7.9,39.7,90.9,87.4,12.0,15.0,3.0,65.0,0.0,1013.0,17.0,10.0,275.0,12.0,4.0,5.0,5.0,0.0,22.0,0.0,1014.0,25.0,10.0,157.0,5.0,6.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.99,7.3,9.1,8.27,7.8,9.0,3.0,113.0,-14.0,7.9,39.7,90.9,87.4,12.0,15.0,3.0,65.0,0.0,1013.0,17.0,10.0,275.0,12.0,4.0,5.0,5.0,0.0,22.0,0.0,1014.0,25.0,10.0,157.0,5.0,6.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.99,7.3,9.1,8.27,7.8,9.0,19.0,114.0,2.0,7.9,39.7,90.9,87.4,6.0,15.0,76.0,50.0,0.1,1010.0,16.0,10.0,112.0,10.0,5.0,9.0,12.0,2.0,31.0,0.0,1010.0,28.0,10.0,271.0,9.0,7.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.99,7.3,9.1,8.27,7.8,9.0,19.0,114.0,2.0,7.9,39.7,90.9,87.4,6.0,15.0,76.0,50.0,0.1,1010.0,16.0,10.0,112.0,10.0,5.0,9.0,12.0,2.0,31.0,0.0,1010.0,28.0,10.0,271.0,9.0,7.0,26,2,-0.2451190476190476,0.4267857142857142,2
7.5,8.6,9.2,7.29,6.2,9.0,10.0,84.0,-10.0,7.9,39.7,90.9,87.4,12.0,13.0,0.0,49.0,0.0,1014.0,22.0,10.0,90.0,11.0,5.0,18.0,10.0,12.0,49.0,0.0,1013.0,28.0,10.0,43.0,7.0,6.0,27,2,0.35,0.55,1
7.5,8.6,9.2,7.29,6.2,9.0,2.0,82.0,-31.0,7.9,39.7,90.9,87.4,16.0,15.0,6.0,65.0,0.0,1010.0,23.0,10.0,198.0,12.0,5.0,19.0,5.0,4.0,62.0,0.0,1010.0,27.0,10.0,32.0,4.0,6.0,27,2,0.35,0.55,1
7.0,8.5,8.7,7.99,7.3,9.1,1.0,110.0,-40.0,7.9,39.7,90.9,87.4,18.0,7.0,2.0,47.0,0.0,1013.0,27.0,10.0,259.0,6.0,6.0,10.0,14.0,11.0,41.0,0.0,1014.0,23.0,10.0,294.0,11.0,7.0,27,2,0.35,0.55,1
7.0,8.5,8.7,7.99,7.3,9.1,14.0,143.0,7.0,7.9,39.7,90.9,87.4,19.0,12.0,33.0,74.0,0.0,1011.0,24.0,10.0,86.0,9.0,6.0,8.0,12.0,42.0,65.0,0.0,1012.0,15.0,9.0,89.0,10.0,8.0,27,2,0.35,0.55,1
7.99,7.3,9.1,8.27,7.8,9.0,0.0,115.0,-15.0,7.9,39.7,90.9,87.4,10.0,16.0,9.0,49.0,0.0,1013.0,19.0,10.0,285.0,11.0,4.0,5.0,2.0,0.0,19.0,0.0,1014.0,27.0,10.0,111.0,1.0,6.0,27,2,0.35,0.55,1
7.99,7.3,9.1,8.27,7.8,9.0,1.0,111.0,-18.0,7.9,39.7,90.9,87.4,8.0,12.0,57.0,62.0,0.0,1010.0,15.0,10.0,152.0,9.0,4.0,20.0,5.0,54.0,84.0,0.0,1009.0,23.0,10.0,118.0,5.0,6.0,27,2,0.35,0.55,1
7.5,8.6,9.2,7.29,6.2,9.0,-1.0,79.0,-26.0,7.9,39.7,90.9,87.4,6.0,11.0,1.0,34.0,0.0,1014.0,21.0,10.0,75.0,9.0,5.0,19.0,8.0,3.0,48.0,0.0,1012.0,28.0,10.0,44.0,7.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.5,8.6,9.2,7.29,6.2,9.0,-1.0,79.0,-26.0,7.9,39.7,90.9,87.4,6.0,11.0,1.0,34.0,0.0,1014.0,21.0,10.0,75.0,9.0,5.0,19.0,8.0,3.0,48.0,0.0,1012.0,28.0,10.0,44.0,7.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.5,8.6,9.2,7.29,6.2,9.0,1.0,78.0,-37.0,7.9,39.7,90.9,87.4,14.0,13.0,9.0,54.0,0.0,1011.0,24.0,10.0,281.0,11.0,5.0,20.0,11.0,0.0,67.0,0.0,1012.0,26.0,10.0,27.0,9.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.5,8.6,9.2,7.29,6.2,9.0,1.0,78.0,-37.0,7.9,39.7,90.9,87.4,14.0,13.0,9.0,54.0,0.0,1011.0,24.0,10.0,281.0,11.0,5.0,20.0,11.0,0.0,67.0,0.0,1012.0,26.0,10.0,27.0,9.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.0,8.5,8.7,7.99,7.3,9.1,9.0,119.0,-22.0,7.9,39.7,90.9,87.4,19.0,9.0,0.0,50.0,0.0,1013.0,27.0,10.0,337.0,8.0,6.0,13.0,5.0,13.0,43.0,0.0,1014.0,26.0,10.0,273.0,4.0,8.0,28,2,0.17777777777777778,0.3055555555555555,2
7.0,8.5,8.7,7.99,7.3,9.1,9.0,119.0,-22.0,7.9,39.7,90.9,87.4,19.0,9.0,0.0,50.0,0.0,1013.0,27.0,10.0,337.0,8.0,6.0,13.0,5.0,13.0,43.0,0.0,1014.0,26.0,10.0,273.0,4.0,8.0,28,2,0.17777777777777778,0.3055555555555555,2
7.0,8.5,8.7,7.99,7.3,9.1,36.0,125.0,11.0,7.9,39.7,90.9,87.4,19.0,13.0,46.0,73.0,0.0,1011.0,24.0,10.0,205.0,9.0,6.0,9.0,7.0,2.0,61.0,0.0,1016.0,17.0,10.0,321.0,6.0,8.0,28,2,0.17777777777777778,0.3055555555555555,2
7.0,8.5,8.7,7.99,7.3,9.1,36.0,125.0,11.0,7.9,39.7,90.9,87.4,19.0,13.0,46.0,73.0,0.0,1011.0,24.0,10.0,205.0,9.0,6.0,9.0,7.0,2.0,61.0,0.0,1016.0,17.0,10.0,321.0,6.0,8.0,28,2,0.17777777777777778,0.3055555555555555,2
7.99,7.3,9.1,8.27,7.8,9.0,1.0,108.0,-21.0,7.9,39.7,90.9,87.4,15.0,1.0,6.0,60.0,0.0,1013.0,20.0,10.0,192.0,1.0,4.0,9.0,2.0,0.0,24.0,0.0,1014.0,27.0,10.0,127.0,1.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.99,7.3,9.1,8.27,7.8,9.0,1.0,108.0,-21.0,7.9,39.7,90.9,87.4,15.0,1.0,6.0,60.0,0.0,1013.0,20.0,10.0,192.0,1.0,4.0,9.0,2.0,0.0,24.0,0.0,1014.0,27.0,10.0,127.0,1.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.99,7.3,9.1,8.27,7.8,9.0,6.0,104.0,-21.0,7.9,39.7,90.9,87.4,12.0,6.0,1.0,73.0,0.0,1014.0,16.0,10.0,335.0,5.0,5.0,7.0,24.0,3.0,35.0,0.0,1010.0,24.0,10.0,236.0,17.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.99,7.3,9.1,8.27,7.8,9.0,6.0,104.0,-21.0,7.9,39.7,90.9,87.4,12.0,6.0,1.0,73.0,0.0,1014.0,16.0,10.0,335.0,5.0,5.0,7.0,24.0,3.0,35.0,0.0,1010.0,24.0,10.0,236.0,17.0,6.0,28,2,0.17777777777777778,0.3055555555555555,2
7.5,8.6,9.2,7.29,6.2,9.0,-1.0,79.0,-28.0,7.9,39.7,90.9,87.4,4.0,10.0,0.0,26.0,0.0,1013.0,22.0,10.0,93.0,8.0,5.0,19.0,7.0,6.0,53.0,0.0,1011.0,28.0,10.0,53.0,6.0,6.0,3,3,-0.003124999999999989,0.45,1
7.5,8.6,9.2,7.29,6.2,9.0,12.0,85.0,-19.0,7.9,39.7,90.9,87.4,18.0,12.0,24.0,82.0,0.0,1012.0,22.0,10.0,129.0,10.0,5.0,21.0,11.0,12.0,73.0,0.0,1012.0,26.0,10.0,240.0,9.0,6.0,3,3,-0.003124999999999989,0.45,1
7.0,8.5,8.7,7.99,7.3,9.1,3.0,125.0,-21.0,7.9,39.7,90.9,87.4,18.0,12.0,3.0,49.0,0.0,1008.0,29.0,10.0,214.0,11.0,6.0,9.0,9.0,69.0,31.0,0.0,1008.0,27.0,10.0,237.0,7.0,8.0,3,3,-0.003124999999999989,0.45,1
7.0,8.5,8.7,7.99,7.3,9.1,9.0,139.0,-2.0,7.9,39.7,90.9,87.4,7.0,10.0,18.0,40.0,0.0,1013.0,22.0,10.0,345.0,6.0,6.0,10.0,12.0,42.0,63.0,0.0,1013.0,17.0,10.0,135.0,10.0,8.0,3,3,-0.003124999999999989,0.45,1
7.99,7.3,9.1,8.27,7.8,9.0,13.0,110.0,-8.0,7.9,39.7,90.9,87.4,9.0,9.0,22.0,41.0,0.0,1008.0,22.0,10.0,236.0,7.0,5.0,6.0,18.0,3.0,24.0,0.0,1011.0,27.0,10.0,229.0,15.0,6.0,3,3,-0.003124999999999989,0.45,1
7.99,7.3,9.1,8.27,7.8,9.0,14.0,104.0,-11.0,7.9,39.7,90.9,87.4,10.0,13.0,46.0,67.0,0.0,1013.0,16.0,10.0,119.0,10.0,5.0,19.0,17.0,51.0,74.0,0.0,1011.0,24.0,10.0,172.0,14.0,6.0,3,3,-0.003124999999999989,0.45,1
7.5,8.6,9.2,7.29,6.2,9.0,7.0,79.0,-19.0,7.9,39.7,90.9,87.4,18.0,22.0,79.0,79.0,0.0,1012.0,22.0,10.0,273.0,18.0,5.0,24.0,35.0,47.0,80.0,0.5,1009.0,28.0,10.0,238.0,23.0,6.0,8,3,-0.0625,0.1875,1
7.5,8.6,9.2,7.29,6.2,9.0,1.0,84.0,-30.0,7.9,39.7,90.9,87.4,17.0,34.0,57.0,77.0,0.0,1009.0,21.0,10.0,250.0,27.0,5.0,24.0,82.0,100.0,82.0,3.6,1003.0,28.0,4.0,247.0,42.0,6.0,8,3,-0.0625,0.1875,1
7.0,8.5,8.7,7.99,7.3,9.1,-3.0,123.0,-30.0,7.9,39.7,90.9,87.4,25.0,15.0,61.0,70.0,0.0,1001.0,30.0,10.0,250.0,13.0,6.0,23.0,22.0,23.0,50.0,0.0,1000.0,35.0,10.0,276.0,19.0,8.0,8,3,-0.0625,0.1875,1
7.0,8.5,8.7,7.99,7.3,9.1,0.0,129.0,-21.0,7.9,39.7,90.9,87.4,25.0,13.0,54.0,77.0,0.3,999.0,29.0,10.0,146.0,9.0,6.0,23.0,11.0,55.0,53.0,0.0,997.0,34.0,9.0,102.0,9.0,8.0,8,3,-0.0625,0.1875,1
7.99,7.3,9.1,8.27,7.8,9.0,10.0,113.0,-7.0,7.9,39.7,90.9,87.4,23.0,19.0,9.0,54.0,0.0,999.0,32.0,10.0,266.0,16.0,5.0,19.0,31.0,38.0,65.0,0.0,1008.0,27.0,10.0,286.0,27.0,6.0,8,3,-0.0625,0.1875,1
7.99,7.3,9.1,8.27,7.8,9.0,10.0,109.0,-11.0,7.9,39.7,90.9,87.4,23.0,11.0,49.0,58.0,0.0,996.0,33.0,10.0,107.0,9.0,5.0,20.0,51.0,100.0,87.0,1.7,1004.0,22.0,8.0,256.0,36.0,6.0,8,3,-0.0625,0.1875,1
7.5,8.6,9.2,7.29,6.2,9.0,0.0,78.0,-27.0,7.9,39.7,90.9,87.4,20.0,11.0,19.0,82.0,0.0,1012.0,23.0,10.0,91.0,9.0,5.0,26.0,7.0,14.0,74.0,0.0,1011.0,29.0,10.0,24.0,6.0,6.0,10,3,0.03055555555555556,0.16944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,0.0,78.0,-27.0,7.9,39.7,90.9,87.4,20.0,11.0,19.0,82.0,0.0,1012.0,23.0,10.0,91.0,9.0,5.0,26.0,7.0,14.0,74.0,0.0,1011.0,29.0,10.0,24.0,6.0,6.0,10,3,0.03055555555555556,0.16944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,12.0,84.0,-19.0,7.9,39.7,90.9,87.4,19.0,7.0,72.0,78.0,0.5,1012.0,23.0,9.0,82.0,5.0,5.0,23.0,6.0,49.0,76.0,0.0,1012.0,27.0,10.0,229.0,5.0,6.0,10,3,0.03055555555555556,0.16944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,12.0,84.0,-19.0,7.9,39.7,90.9,87.4,19.0,7.0,72.0,78.0,0.5,1012.0,23.0,9.0,82.0,5.0,5.0,23.0,6.0,49.0,76.0,0.0,1012.0,27.0,10.0,229.0,5.0,6.0,10,3,0.03055555555555556,0.16944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,-2.0,123.0,-29.0,7.9,39.7,90.9,87.4,24.0,13.0,7.0,63.0,0.0,1011.0,31.0,10.0,243.0,11.0,6.0,16.0,4.0,4.0,30.0,0.0,1009.0,34.0,10.0,231.0,4.0,8.0,10,3,0.03055555555555556,0.16944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,-2.0,123.0,-29.0,7.9,39.7,90.9,87.4,24.0,13.0,7.0,63.0,0.0,1011.0,31.0,10.0,243.0,11.0,6.0,16.0,4.0,4.0,30.0,0.0,1009.0,34.0,10.0,231.0,4.0,8.0,10,3,0.03055555555555556,0.16944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,4.0,124.0,-23.0,7.9,39.7,90.9,87.4,25.0,8.0,74.0,80.0,1.5,1009.0,29.0,8.0,192.0,5.0,6.0,21.0,5.0,53.0,58.0,0.2,1009.0,30.0,9.0,144.0,4.0,8.0,10,3,0.03055555555555556,0.16944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,4.0,124.0,-23.0,7.9,39.7,90.9,87.4,25.0,8.0,74.0,80.0,1.5,1009.0,29.0,8.0,192.0,5.0,6.0,21.0,5.0,53.0,58.0,0.2,1009.0,30.0,9.0,144.0,4.0,8.0,10,3,0.03055555555555556,0.16944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,6.0,0.0,-4.0,7.9,39.7,90.9,87.4,18.0,2.0,4.0,40.0,0.0,1008.0,29.0,10.0,210.0,2.0,5.0,22.0,10.0,15.0,66.0,0.0,1012.0,28.0,10.0,110.0,8.0,7.0,10,3,0.03055555555555556,0.16944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,6.0,0.0,-4.0,7.9,39.7,90.9,87.4,18.0,2.0,4.0,40.0,0.0,1008.0,29.0,10.0,210.0,2.0,5.0,22.0,10.0,15.0,66.0,0.0,1012.0,28.0,10.0,110.0,8.0,7.0,10,3,0.03055555555555556,0.16944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,-5.0,112.0,-22.0,7.9,39.7,90.9,87.4,22.0,8.0,15.0,63.0,0.0,1007.0,29.0,10.0,161.0,7.0,4.0,21.0,10.0,58.0,79.0,0.1,1011.0,25.0,9.0,345.0,6.0,6.0,10,3,0.03055555555555556,0.16944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,-5.0,112.0,-22.0,7.9,39.7,90.9,87.4,22.0,8.0,15.0,63.0,0.0,1007.0,29.0,10.0,161.0,7.0,4.0,21.0,10.0,58.0,79.0,0.1,1011.0,25.0,9.0,345.0,6.0,6.0,10,3,0.03055555555555556,0.16944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,-5.0,74.0,-36.0,7.9,39.7,90.9,87.4,18.0,15.0,22.0,71.0,0.0,1013.0,23.0,10.0,124.0,12.0,5.0,16.0,19.0,7.0,47.0,0.0,1012.0,28.0,10.0,12.0,14.0,6.0,14,3,0.0,0.0,1
7.5,8.6,9.2,7.29,6.2,9.0,7.0,81.0,-28.0,7.9,39.7,90.9,87.4,6.0,24.0,1.0,32.0,0.0,1015.0,23.0,10.0,128.0,15.0,5.0,19.0,20.0,2.0,67.0,0.0,1015.0,25.0,10.0,350.0,17.0,6.0,14,3,0.0,0.0,1
7.0,8.5,8.7,7.99,7.3,9.1,-2.0,128.0,-24.0,7.9,39.7,90.9,87.4,14.0,9.0,0.0,31.0,0.0,1011.0,30.0,10.0,247.0,8.0,6.0,6.0,8.0,0.0,17.0,0.0,1008.0,31.0,10.0,227.0,7.0,8.0,14,3,0.0,0.0,1
7.0,8.5,8.7,7.99,7.3,9.1,6.0,127.0,-16.0,7.9,39.7,90.9,87.4,23.0,4.0,6.0,73.0,0.0,1014.0,28.0,10.0,88.0,3.0,6.0,7.0,4.0,46.0,38.0,0.1,1016.0,21.0,10.0,146.0,3.0,8.0,14,3,0.0,0.0,1
7.99,7.3,9.1,8.27,7.8,9.0,1.0,110.0,-19.0,7.9,39.7,90.9,87.4,10.0,7.0,0.0,29.0,0.0,1007.0,23.0,10.0,163.0,6.0,4.0,11.0,12.0,0.0,29.0,0.0,1012.0,29.0,10.0,189.0,11.0,6.0,14,3,0.0,0.0,1
7.99,7.3,9.1,8.27,7.8,9.0,14.0,125.0,9.0,7.9,39.7,90.9,87.4,6.0,6.0,26.0,42.0,0.0,1015.0,20.0,10.0,60.0,4.0,5.0,6.0,18.0,7.0,24.0,0.0,1013.0,29.0,10.0,225.0,13.0,7.0,14,3,0.0,0.0,1
7.5,8.6,9.2,7.29,6.2,9.0,-2.0,75.0,-31.0,7.9,39.7,90.9,87.4,19.0,10.0,29.0,73.0,0.1,1012.0,23.0,9.0,130.0,8.0,5.0,20.0,7.0,15.0,61.0,0.0,1012.0,26.0,10.0,349.0,6.0,6.0,15,3,0.4666666666666666,0.6944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,-2.0,75.0,-31.0,7.9,39.7,90.9,87.4,19.0,10.0,29.0,73.0,0.1,1012.0,23.0,9.0,130.0,8.0,5.0,20.0,7.0,15.0,61.0,0.0,1012.0,26.0,10.0,349.0,6.0,6.0,15,3,0.4666666666666666,0.6944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,-1.0,73.0,-43.0,7.9,39.7,90.9,87.4,7.0,23.0,12.0,35.0,0.0,1014.0,23.0,10.0,126.0,14.0,4.0,14.0,26.0,3.0,52.0,0.0,1014.0,25.0,10.0,242.0,19.0,6.0,15,3,0.4666666666666666,0.6944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,-1.0,73.0,-43.0,7.9,39.7,90.9,87.4,7.0,23.0,12.0,35.0,0.0,1014.0,23.0,10.0,126.0,14.0,4.0,14.0,26.0,3.0,52.0,0.0,1014.0,25.0,10.0,242.0,19.0,6.0,15,3,0.4666666666666666,0.6944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,122.0,126.0,98.0,7.9,39.7,90.9,87.4,18.0,4.0,0.0,33.0,0.0,1010.0,33.0,10.0,249.0,3.0,8.0,3.0,19.0,0.0,14.0,0.0,1009.0,32.0,10.0,293.0,16.0,10.0,15,3,0.4666666666666666,0.6944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,122.0,126.0,98.0,7.9,39.7,90.9,87.4,18.0,4.0,0.0,33.0,0.0,1010.0,33.0,10.0,249.0,3.0,8.0,3.0,19.0,0.0,14.0,0.0,1009.0,32.0,10.0,293.0,16.0,10.0,15,3,0.4666666666666666,0.6944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,13.0,153.0,16.0,7.9,39.7,90.9,87.4,19.0,10.0,57.0,59.0,0.0,1014.0,28.0,10.0,226.0,6.0,6.0,12.0,13.0,1.0,58.0,0.0,1018.0,21.0,10.0,334.0,11.0,8.0,15,3,0.4666666666666666,0.6944444444444445,2
7.0,8.5,8.7,7.99,7.3,9.1,13.0,153.0,16.0,7.9,39.7,90.9,87.4,19.0,10.0,57.0,59.0,0.0,1014.0,28.0,10.0,226.0,6.0,6.0,12.0,13.0,1.0,58.0,0.0,1018.0,21.0,10.0,334.0,11.0,8.0,15,3,0.4666666666666666,0.6944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,1.0,111.0,-18.0,7.9,39.7,90.9,87.4,7.0,6.0,0.0,25.0,0.0,1008.0,22.0,10.0,262.0,5.0,4.0,11.0,12.0,25.0,31.0,0.0,1011.0,30.0,10.0,218.0,10.0,6.0,15,3,0.4666666666666666,0.6944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,1.0,111.0,-18.0,7.9,39.7,90.9,87.4,7.0,6.0,0.0,25.0,0.0,1008.0,22.0,10.0,262.0,5.0,4.0,11.0,12.0,25.0,31.0,0.0,1011.0,30.0,10.0,218.0,10.0,6.0,15,3,0.4666666666666666,0.6944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,15.0,117.0,1.0,7.9,39.7,90.9,87.4,13.0,11.0,4.0,70.0,0.0,1017.0,19.0,10.0,266.0,9.0,5.0,8.0,13.0,5.0,25.0,0.0,1013.0,30.0,10.0,206.0,11.0,7.0,15,3,0.4666666666666666,0.6944444444444445,2
7.99,7.3,9.1,8.27,7.8,9.0,15.0,117.0,1.0,7.9,39.7,90.9,87.4,13.0,11.0,4.0,70.0,0.0,1017.0,19.0,10.0,266.0,9.0,5.0,8.0,13.0,5.0,25.0,0.0,1013.0,30.0,10.0,206.0,11.0,7.0,15,3,0.4666666666666666,0.6944444444444445,2
7.5,8.6,9.2,7.29,6.2,9.0,6.0,90.0,-9.0,7.9,39.7,90.9,87.4,18.0,8.0,31.0,67.0,0.0,1011.0,24.0,10.0,211.0,7.0,5.0,17.0,10.0,21.0,52.0,0.0,1011.0,27.0,10.0,25.0,7.0,6.0,16,3,0.0,0.03333333333333333,1
7.5,8.6,9.2,7.29,6.2,9.0,4.0,76.0,-35.0,7.9,39.7,90.9,87.4,8.0,22.0,0.0,39.0,0.0,1014.0,22.0,10.0,121.0,14.0,5.0,16.0,17.0,0.0,50.0,0.0,1012.0,28.0,10.0,231.0,14.0,6.0,16,3,0.0,0.03333333333333333,1
7.0,8.5,8.7,7.99,7.3,9.1,2.0,127.0,-21.0,7.9,39.7,90.9,87.4,14.0,28.0,51.0,36.0,0.0,1010.0,30.0,10.0,222.0,22.0,6.0,10.0,8.0,2.0,29.0,0.0,1010.0,26.0,10.0,309.0,7.0,8.0,16,3,0.0,0.03333333333333333,1
7.0,8.5,8.7,7.99,7.3,9.1,9.0,0.0,-21.0,7.9,39.7,90.9,87.4,17.0,7.0,7.0,51.0,0.0,1014.0,28.0,10.0,233.0,6.0,6.0,9.0,12.0,37.0,52.0,0.0,1017.0,20.0,10.0,311.0,10.0,8.0,16,3,0.0,0.03333333333333333,1
7.99,7.3,9.1,8.27,7.8,9.0,11.0,109.0,-10.0,7.9,39.7,90.9,87.4,9.0,5.0,5.0,36.0,0.0,1009.0,22.0,10.0,344.0,4.0,5.0,12.0,17.0,46.0,40.0,0.0,1011.0,27.0,10.0,51.0,14.0,6.0,16,3,0.0,0.03333333333333333,1
